ISO3,year,sub_window,variable,value,source,note
SWE,1851,1820-1913,pop,3500.0,Maddison,
SWE,1851,1820-1913,gdppc,1682.0,Maddison,
SWE,1851,1820-1913,v2x_libdem,0.318,V-Dem,
SWE,1851,1820-1913,v2x_polyarchy,0.308,V-Dem,
SWE,1851,1820-1913,cinc,0.011094722,COW,
SWE,1852,1820-1913,pop,3529.0,Maddison,
SWE,1852,1820-1913,gdppc,1645.0,Maddison,
SWE,1852,1820-1913,v2x_libdem,0.318,V-Dem,
SWE,1852,1820-1913,v2x_polyarchy,0.308,V-Dem,
SWE,1852,1820-1913,cinc,0.011563723,COW,
SWE,1853,1820-1913,pop,3552.0,Maddison,
SWE,1853,1820-1913,gdppc,1667.0,Maddison,
SWE,1853,1820-1913,v2x_libdem,0.317,V-Dem,
SWE,1853,1820-1913,v2x_polyarchy,0.308,V-Dem,
SWE,1853,1820-1913,cinc,0.012321035,COW,
SWE,1854,1820-1913,pop,3586.0,Maddison,
SWE,1854,1820-1913,gdppc,1685.0,Maddison,
SWE,1854,1820-1913,v2x_libdem,0.317,V-Dem,
SWE,1854,1820-1913,v2x_polyarchy,0.308,V-Dem,
SWE,1854,1820-1913,cinc,0.0086084995,COW,
SWE,1855,1820-1913,pop,3625.0,Maddison,
SWE,1855,1820-1913,gdppc,1788.0,Maddison,
SWE,1855,1820-1913,v2x_libdem,0.317,V-Dem,
SWE,1855,1820-1913,v2x_polyarchy,0.308,V-Dem,
SWE,1855,1820-1913,cinc,0.012224152,COW,
SWE,1856,1820-1913,pop,3657.0,Maddison,
SWE,1856,1820-1913,gdppc,1771.0,Maddison,
SWE,1856,1820-1913,v2x_libdem,0.317,V-Dem,
SWE,1856,1820-1913,v2x_polyarchy,0.307,V-Dem,
SWE,1856,1820-1913,cinc,0.010808366,COW,
SWE,1857,1820-1913,pop,3680.0,Maddison,
SWE,1857,1820-1913,gdppc,1819.0,Maddison,
SWE,1857,1820-1913,v2x_libdem,0.317,V-Dem,
SWE,1857,1820-1913,v2x_polyarchy,0.307,V-Dem,
SWE,1857,1820-1913,cinc,0.011941779,COW,
SWE,1858,1820-1913,pop,3711.0,Maddison,
SWE,1858,1820-1913,gdppc,1841.0,Maddison,
SWE,1858,1820-1913,v2x_libdem,0.317,V-Dem,
SWE,1858,1820-1913,v2x_polyarchy,0.307,V-Dem,
SWE,1858,1820-1913,cinc,0.012960015,COW,
SWE,1859,1820-1913,pop,3761.0,Maddison,
SWE,1859,1820-1913,gdppc,1906.0,Maddison,
SWE,1859,1820-1913,v2x_libdem,0.318,V-Dem,
SWE,1859,1820-1913,v2x_polyarchy,0.309,V-Dem,
SWE,1859,1820-1913,cinc,0.012676062,COW,
SWE,1860,1820-1913,pop,3824.0,Maddison,
SWE,1860,1820-1913,gdppc,1941.0,Maddison,
SWE,1860,1820-1913,v2x_libdem,0.32,V-Dem,
SWE,1860,1820-1913,v2x_polyarchy,0.309,V-Dem,
SWE,1860,1820-1913,cinc,0.010181073,COW,
SWE,1861,1820-1913,pop,3888.0,Maddison,
SWE,1861,1820-1913,gdppc,1865.0,Maddison,
SWE,1861,1820-1913,v2x_libdem,0.325,V-Dem,
SWE,1861,1820-1913,v2x_polyarchy,0.309,V-Dem,
SWE,1861,1820-1913,cinc,0.0096357157,COW,
SWE,1862,1820-1913,pop,3942.0,Maddison,
SWE,1862,1820-1913,gdppc,1808.0,Maddison,
SWE,1862,1820-1913,v2x_libdem,0.325,V-Dem,
SWE,1862,1820-1913,v2x_polyarchy,0.308,V-Dem,
SWE,1862,1820-1913,cinc,0.010318534,COW,
SWE,1863,1820-1913,pop,3994.0,Maddison,
SWE,1863,1820-1913,gdppc,1886.0,Maddison,
SWE,1863,1820-1913,v2x_libdem,0.325,V-Dem,
SWE,1863,1820-1913,v2x_polyarchy,0.308,V-Dem,
SWE,1863,1820-1913,cinc,0.0093324492,COW,
SWE,1864,1820-1913,pop,4046.0,Maddison,
SWE,1864,1820-1913,gdppc,1919.0,Maddison,
SWE,1864,1820-1913,v2x_libdem,0.325,V-Dem,
SWE,1864,1820-1913,v2x_polyarchy,0.308,V-Dem,
SWE,1864,1820-1913,cinc,0.010537015,COW,
SWE,1865,1820-1913,pop,4092.0,Maddison,
SWE,1865,1820-1913,gdppc,1953.0,Maddison,
SWE,1865,1820-1913,v2x_libdem,0.323,V-Dem,
SWE,1865,1820-1913,v2x_polyarchy,0.307,V-Dem,
SWE,1865,1820-1913,cinc,0.01110454,COW,
SWE,1866,1820-1913,pop,4137.0,Maddison,
SWE,1866,1820-1913,gdppc,1921.0,Maddison,
SWE,1866,1820-1913,v2x_libdem,0.325,V-Dem,
SWE,1866,1820-1913,v2x_polyarchy,0.311,V-Dem,
SWE,1866,1820-1913,cinc,0.012020165,COW,
SWE,1867,1820-1913,pop,4178.0,Maddison,
SWE,1867,1820-1913,gdppc,1949.0,Maddison,
SWE,1867,1820-1913,v2x_libdem,0.325,V-Dem,
SWE,1867,1820-1913,v2x_polyarchy,0.311,V-Dem,
SWE,1867,1820-1913,cinc,0.01213224,COW,
SWE,1868,1820-1913,pop,4154.0,Maddison,
SWE,1868,1820-1913,gdppc,1774.0,Maddison,
SWE,1868,1820-1913,v2x_libdem,0.325,V-Dem,
SWE,1868,1820-1913,v2x_polyarchy,0.311,V-Dem,
SWE,1868,1820-1913,cinc,0.010741636,COW,
SWE,1869,1820-1913,pop,4166.0,Maddison,
SWE,1869,1820-1913,gdppc,1902.0,Maddison,
SWE,1869,1820-1913,v2x_libdem,0.328,V-Dem,
SWE,1869,1820-1913,v2x_polyarchy,0.313,V-Dem,
SWE,1869,1820-1913,cinc,0.010404536,COW,
SWE,1870,1820-1913,pop,4164.0,Maddison,
SWE,1870,1820-1913,gdppc,2144.0,Maddison,
SWE,1870,1820-1913,v2x_libdem,0.328,V-Dem,
SWE,1870,1820-1913,v2x_polyarchy,0.313,V-Dem,
SWE,1870,1820-1913,cinc,0.010603655,COW,
SWE,1871,1820-1913,pop,4186.0,Maddison,
SWE,1871,1820-1913,gdppc,2219.0,Maddison,
SWE,1871,1820-1913,v2x_libdem,0.328,V-Dem,
SWE,1871,1820-1913,v2x_polyarchy,0.313,V-Dem,
SWE,1871,1820-1913,cinc,0.0097216284,COW,
SWE,1872,1820-1913,pop,4227.0,Maddison,
SWE,1872,1820-1913,gdppc,2259.0,Maddison,
SWE,1872,1820-1913,v2x_libdem,0.329,V-Dem,
SWE,1872,1820-1913,v2x_polyarchy,0.314,V-Dem,
SWE,1872,1820-1913,cinc,0.010749681,COW,
SWE,1873,1820-1913,pop,4274.0,Maddison,
SWE,1873,1820-1913,gdppc,2284.0,Maddison,
SWE,1873,1820-1913,v2x_libdem,0.329,V-Dem,
SWE,1873,1820-1913,v2x_polyarchy,0.314,V-Dem,
SWE,1873,1820-1913,cinc,0.010538662,COW,
SWE,1874,1820-1913,pop,4320.0,Maddison,
SWE,1874,1820-1913,gdppc,2370.0,Maddison,
SWE,1874,1820-1913,v2x_libdem,0.329,V-Dem,
SWE,1874,1820-1913,v2x_polyarchy,0.314,V-Dem,
SWE,1874,1820-1913,cinc,0.0091057513,COW,
SWE,1875,1820-1913,pop,4362.0,Maddison,
SWE,1875,1820-1913,gdppc,2286.0,Maddison,
SWE,1875,1820-1913,v2x_libdem,0.329,V-Dem,
SWE,1875,1820-1913,v2x_polyarchy,0.313,V-Dem,
SWE,1875,1820-1913,cinc,0.011122149,COW,
SWE,1876,1820-1913,pop,4406.0,Maddison,
SWE,1876,1820-1913,gdppc,2431.0,Maddison,
SWE,1876,1820-1913,v2x_libdem,0.329,V-Dem,
SWE,1876,1820-1913,v2x_polyarchy,0.313,V-Dem,
SWE,1876,1820-1913,cinc,0.010069255,COW,
SWE,1877,1820-1913,pop,4457.0,Maddison,
SWE,1877,1820-1913,gdppc,2377.0,Maddison,
SWE,1877,1820-1913,v2x_libdem,0.329,V-Dem,
SWE,1877,1820-1913,v2x_polyarchy,0.313,V-Dem,
SWE,1877,1820-1913,cinc,0.011280041,COW,
SWE,1878,1820-1913,pop,4508.0,Maddison,
SWE,1878,1820-1913,gdppc,2291.0,Maddison,
SWE,1878,1820-1913,v2x_libdem,0.328,V-Dem,
SWE,1878,1820-1913,v2x_polyarchy,0.313,V-Dem,
SWE,1878,1820-1913,cinc,0.01078096,COW,
SWE,1879,1820-1913,pop,4555.0,Maddison,
SWE,1879,1820-1913,gdppc,2416.0,Maddison,
SWE,1879,1820-1913,v2x_libdem,0.328,V-Dem,
SWE,1879,1820-1913,v2x_polyarchy,0.313,V-Dem,
SWE,1879,1820-1913,cinc,0.010593351,COW,
SWE,1880,1820-1913,pop,4572.0,Maddison,
SWE,1880,1820-1913,gdppc,2359.0,Maddison,
SWE,1880,1820-1913,v2x_libdem,0.331,V-Dem,
SWE,1880,1820-1913,v2x_polyarchy,0.313,V-Dem,
SWE,1880,1820-1913,cinc,0.011429647,COW,
SWE,1881,1820-1913,pop,4570.0,Maddison,
SWE,1881,1820-1913,gdppc,2444.0,Maddison,
SWE,1881,1820-1913,v2x_libdem,0.332,V-Dem,
SWE,1881,1820-1913,v2x_polyarchy,0.314,V-Dem,
SWE,1881,1820-1913,cinc,0.010261959,COW,
SWE,1882,1820-1913,pop,4576.0,Maddison,
SWE,1882,1820-1913,gdppc,2354.0,Maddison,
SWE,1882,1820-1913,v2x_libdem,0.332,V-Dem,
SWE,1882,1820-1913,v2x_polyarchy,0.314,V-Dem,
SWE,1882,1820-1913,cinc,0.0098300958,COW,
SWE,1883,1820-1913,pop,4591.0,Maddison,
SWE,1883,1820-1913,gdppc,2531.0,Maddison,
SWE,1883,1820-1913,v2x_libdem,0.332,V-Dem,
SWE,1883,1820-1913,v2x_polyarchy,0.314,V-Dem,
SWE,1883,1820-1913,cinc,0.010366263,COW,
SWE,1884,1820-1913,pop,4624.0,Maddison,
SWE,1884,1820-1913,gdppc,2477.0,Maddison,
SWE,1884,1820-1913,v2x_libdem,0.331,V-Dem,
SWE,1884,1820-1913,v2x_polyarchy,0.313,V-Dem,
SWE,1884,1820-1913,cinc,0.010492643,COW,
SWE,1885,1820-1913,pop,4664.0,Maddison,
SWE,1885,1820-1913,gdppc,2522.0,Maddison,
SWE,1885,1820-1913,v2x_libdem,0.331,V-Dem,
SWE,1885,1820-1913,v2x_polyarchy,0.313,V-Dem,
SWE,1885,1820-1913,cinc,0.011079267,COW,
SWE,1886,1820-1913,pop,4700.0,Maddison,
SWE,1886,1820-1913,gdppc,2547.0,Maddison,
SWE,1886,1820-1913,v2x_libdem,0.331,V-Dem,
SWE,1886,1820-1913,v2x_polyarchy,0.313,V-Dem,
SWE,1886,1820-1913,cinc,0.010716795,COW,
SWE,1887,1820-1913,pop,4726.0,Maddison,
SWE,1887,1820-1913,gdppc,2471.0,Maddison,
SWE,1887,1820-1913,v2x_libdem,0.332,V-Dem,
SWE,1887,1820-1913,v2x_polyarchy,0.313,V-Dem,
SWE,1887,1820-1913,cinc,0.010348269,COW,
SWE,1888,1820-1913,pop,4741.0,Maddison,
SWE,1888,1820-1913,gdppc,2511.0,Maddison,
SWE,1888,1820-1913,v2x_libdem,0.332,V-Dem,
SWE,1888,1820-1913,v2x_polyarchy,0.314,V-Dem,
SWE,1888,1820-1913,cinc,0.0099280244,COW,
SWE,1889,1820-1913,pop,4761.0,Maddison,
SWE,1889,1820-1913,gdppc,2549.0,Maddison,
SWE,1889,1820-1913,v2x_libdem,0.332,V-Dem,
SWE,1889,1820-1913,v2x_polyarchy,0.314,V-Dem,
SWE,1889,1820-1913,cinc,0.0097354939,COW,
SWE,1890,1820-1913,pop,4780.0,Maddison,
SWE,1890,1820-1913,gdppc,2606.0,Maddison,
SWE,1890,1820-1913,v2x_libdem,0.333,V-Dem,
SWE,1890,1820-1913,v2x_polyarchy,0.314,V-Dem,
SWE,1890,1820-1913,cinc,0.0097701028,COW,
SWE,1891,1820-1913,pop,4794.0,Maddison,
SWE,1891,1820-1913,gdppc,2748.0,Maddison,
SWE,1891,1820-1913,v2x_libdem,0.333,V-Dem,
SWE,1891,1820-1913,v2x_polyarchy,0.314,V-Dem,
SWE,1891,1820-1913,cinc,0.010133178,COW,
SWE,1892,1820-1913,pop,4805.0,Maddison,
SWE,1892,1820-1913,gdppc,2713.0,Maddison,
SWE,1892,1820-1913,v2x_libdem,0.333,V-Dem,
SWE,1892,1820-1913,v2x_polyarchy,0.314,V-Dem,
SWE,1892,1820-1913,cinc,0.0098600658,COW,
SWE,1893,1820-1913,pop,4816.0,Maddison,
SWE,1893,1820-1913,gdppc,2778.0,Maddison,
SWE,1893,1820-1913,v2x_libdem,0.334,V-Dem,
SWE,1893,1820-1913,v2x_polyarchy,0.315,V-Dem,
SWE,1893,1820-1913,cinc,0.010075534,COW,
SWE,1894,1820-1913,pop,4849.0,Maddison,
SWE,1894,1820-1913,gdppc,2791.0,Maddison,
SWE,1894,1820-1913,v2x_libdem,0.334,V-Dem,
SWE,1894,1820-1913,v2x_polyarchy,0.315,V-Dem,
SWE,1894,1820-1913,cinc,0.0099753337,COW,
SWE,1895,1820-1913,pop,4896.0,Maddison,
SWE,1895,1820-1913,gdppc,2927.0,Maddison,
SWE,1895,1820-1913,v2x_libdem,0.334,V-Dem,
SWE,1895,1820-1913,v2x_polyarchy,0.315,V-Dem,
SWE,1895,1820-1913,cinc,0.0094943959,COW,
SWE,1896,1820-1913,pop,4941.0,Maddison,
SWE,1896,1820-1913,gdppc,3003.0,Maddison,
SWE,1896,1820-1913,v2x_libdem,0.333,V-Dem,
SWE,1896,1820-1913,v2x_polyarchy,0.315,V-Dem,
SWE,1896,1820-1913,cinc,0.0095448419,COW,
SWE,1897,1820-1913,pop,4986.0,Maddison,
SWE,1897,1820-1913,gdppc,3121.0,Maddison,
SWE,1897,1820-1913,v2x_libdem,0.333,V-Dem,
SWE,1897,1820-1913,v2x_polyarchy,0.315,V-Dem,
SWE,1897,1820-1913,cinc,0.0094495937,COW,
SWE,1898,1820-1913,pop,5036.0,Maddison,
SWE,1898,1820-1913,gdppc,3228.0,Maddison,
SWE,1898,1820-1913,v2x_libdem,0.333,V-Dem,
SWE,1898,1820-1913,v2x_polyarchy,0.315,V-Dem,
SWE,1898,1820-1913,cinc,0.0088795116,COW,
SWE,1899,1820-1913,pop,5080.0,Maddison,
SWE,1899,1820-1913,gdppc,3308.0,Maddison,
SWE,1899,1820-1913,v2x_libdem,0.333,V-Dem,
SWE,1899,1820-1913,v2x_polyarchy,0.315,V-Dem,
SWE,1899,1820-1913,cinc,0.008517622,COW,
SWE,1900,1820-1913,pop,5117.0,Maddison,
SWE,1900,1820-1913,gdppc,3320.0,Maddison,
SWE,1900,1820-1913,v2x_libdem,0.334,V-Dem,
SWE,1900,1820-1913,v2x_polyarchy,0.316,V-Dem,
SWE,1900,1820-1913,cinc,0.0083873384,COW,
SWE,1901,1820-1913,pop,5156.0,Maddison,
SWE,1901,1820-1913,gdppc,3406.0,Maddison,
SWE,1901,1820-1913,v2x_libdem,0.335,V-Dem,
SWE,1901,1820-1913,v2x_polyarchy,0.316,V-Dem,
SWE,1901,1820-1913,cinc,0.0081408834,COW,
SWE,1902,1820-1913,pop,5187.0,Maddison,
SWE,1902,1820-1913,gdppc,3362.0,Maddison,
SWE,1902,1820-1913,v2x_libdem,0.335,V-Dem,
SWE,1902,1820-1913,v2x_polyarchy,0.314,V-Dem,
SWE,1902,1820-1913,cinc,0.0082173385,COW,
SWE,1903,1820-1913,pop,5210.0,Maddison,
SWE,1903,1820-1913,gdppc,3539.0,Maddison,
SWE,1903,1820-1913,v2x_libdem,0.333,V-Dem,
SWE,1903,1820-1913,v2x_polyarchy,0.31,V-Dem,
SWE,1903,1820-1913,cinc,0.0092677567,COW,
SWE,1904,1820-1913,pop,5241.0,Maddison,
SWE,1904,1820-1913,gdppc,3599.0,Maddison,
SWE,1904,1820-1913,v2x_libdem,0.333,V-Dem,
SWE,1904,1820-1913,v2x_polyarchy,0.31,V-Dem,
SWE,1904,1820-1913,cinc,0.00903692,COW,
SWE,1905,1820-1913,pop,5278.0,Maddison,
SWE,1905,1820-1913,gdppc,3547.0,Maddison,
SWE,1905,1820-1913,v2x_libdem,0.333,V-Dem,
SWE,1905,1820-1913,v2x_polyarchy,0.31,V-Dem,
SWE,1905,1820-1913,cinc,0.0066629145,COW,
SWE,1906,1820-1913,pop,5315.0,Maddison,
SWE,1906,1820-1913,gdppc,3830.0,Maddison,
SWE,1906,1820-1913,v2x_libdem,0.333,V-Dem,
SWE,1906,1820-1913,v2x_polyarchy,0.31,V-Dem,
SWE,1906,1820-1913,cinc,0.0073842956,COW,
SWE,1907,1820-1913,pop,5357.0,Maddison,
SWE,1907,1820-1913,gdppc,4085.0,Maddison,
SWE,1907,1820-1913,v2x_libdem,0.333,V-Dem,
SWE,1907,1820-1913,v2x_polyarchy,0.311,V-Dem,
SWE,1907,1820-1913,cinc,0.0076582264,COW,
SWE,1908,1820-1913,pop,5404.0,Maddison,
SWE,1908,1820-1913,gdppc,3959.0,Maddison,
SWE,1908,1820-1913,v2x_libdem,0.333,V-Dem,
SWE,1908,1820-1913,v2x_polyarchy,0.31,V-Dem,
SWE,1908,1820-1913,cinc,0.008113645,COW,
SWE,1909,1820-1913,pop,5453.0,Maddison,
SWE,1909,1820-1913,gdppc,3980.0,Maddison,
SWE,1909,1820-1913,v2x_libdem,0.339,V-Dem,
SWE,1909,1820-1913,v2x_polyarchy,0.322,V-Dem,
SWE,1909,1820-1913,cinc,0.0071078315,COW,
SWE,1910,1820-1913,pop,5499.0,Maddison,
SWE,1910,1820-1913,gdppc,4053.0,Maddison,
SWE,1910,1820-1913,v2x_libdem,0.34,V-Dem,
SWE,1910,1820-1913,v2x_polyarchy,0.324,V-Dem,
SWE,1910,1820-1913,cinc,0.0074740895,COW,
SWE,1911,1820-1913,pop,5542.0,Maddison,
SWE,1911,1820-1913,gdppc,4154.0,Maddison,
SWE,1911,1820-1913,v2x_libdem,0.348,V-Dem,
SWE,1911,1820-1913,v2x_polyarchy,0.327,V-Dem,
SWE,1911,1820-1913,cinc,0.0072055366,COW,
SWE,1912,1820-1913,pop,5583.0,Maddison,
SWE,1912,1820-1913,gdppc,4312.0,Maddison,
SWE,1912,1820-1913,v2x_libdem,0.351,V-Dem,
SWE,1912,1820-1913,v2x_polyarchy,0.332,V-Dem,
SWE,1912,1820-1913,cinc,0.0071539674,COW,
SWE,1913,1820-1913,pop,5621.0,Maddison,
SWE,1913,1820-1913,gdppc,4581.0,Maddison,
SWE,1913,1820-1913,v2x_libdem,0.35,V-Dem,
SWE,1913,1820-1913,v2x_polyarchy,0.331,V-Dem,
SWE,1913,1820-1913,cinc,0.0071016606,COW,
SWE,1945,1945-2020,pop,6635.0,Maddison,
SWE,1945,1945-2020,gdppc,8201.0,Maddison,
SWE,1945,1945-2020,v2x_libdem,0.638,V-Dem,
SWE,1945,1945-2020,v2x_polyarchy,0.691,V-Dem,
SWE,1945,1945-2020,cinc,0.0050214049,COW,
SWE,1946,1945-2020,pop,6719.0,Maddison,
SWE,1946,1945-2020,gdppc,9000.0,Maddison,
SWE,1946,1945-2020,v2x_libdem,0.705,V-Dem,
SWE,1946,1945-2020,v2x_polyarchy,0.759,V-Dem,
SWE,1946,1945-2020,cinc,0.0059234174,COW,
SWE,1947,1945-2020,pop,6803.0,Maddison,
SWE,1947,1945-2020,gdppc,9709.0,Maddison,
SWE,1947,1945-2020,v2x_libdem,0.707,V-Dem,
SWE,1947,1945-2020,v2x_polyarchy,0.759,V-Dem,
SWE,1947,1945-2020,cinc,0.0058580055,COW,
SWE,1948,1945-2020,pop,6883.0,Maddison,
SWE,1948,1945-2020,gdppc,9822.0,Maddison,
SWE,1948,1945-2020,v2x_libdem,0.707,V-Dem,
SWE,1948,1945-2020,v2x_polyarchy,0.759,V-Dem,
SWE,1948,1945-2020,cinc,0.0059828521,COW,
SWE,1949,1945-2020,pop,6955.0,Maddison,
SWE,1949,1945-2020,gdppc,10127.0,Maddison,
SWE,1949,1945-2020,v2x_libdem,0.714,V-Dem,
SWE,1949,1945-2020,v2x_polyarchy,0.766,V-Dem,
SWE,1949,1945-2020,cinc,0.0059542619,COW,
SWE,1950,1945-2020,pop,7014.0,Maddison,
SWE,1950,1945-2020,gdppc,10742.0,Maddison,
SWE,1950,1945-2020,v2x_libdem,0.719,V-Dem,
SWE,1950,1945-2020,v2x_polyarchy,0.77,V-Dem,
SWE,1950,1945-2020,cinc,0.0049460479,COW,
SWE,1951,1945-2020,pop,7070.0,Maddison,
SWE,1951,1945-2020,gdppc,11077.0,Maddison,
SWE,1951,1945-2020,v2x_libdem,0.719,V-Dem,
SWE,1951,1945-2020,v2x_polyarchy,0.77,V-Dem,
SWE,1951,1945-2020,cinc,0.0046549444,COW,
SWE,1952,1945-2020,pop,7125.0,Maddison,
SWE,1952,1945-2020,gdppc,11152.0,Maddison,
SWE,1952,1945-2020,v2x_libdem,0.721,V-Dem,
SWE,1952,1945-2020,v2x_polyarchy,0.771,V-Dem,
SWE,1952,1945-2020,cinc,0.0046513514,COW,
SWE,1953,1945-2020,pop,7171.0,Maddison,
SWE,1953,1945-2020,gdppc,11389.0,Maddison,
SWE,1953,1945-2020,v2x_libdem,0.724,V-Dem,
SWE,1953,1945-2020,v2x_polyarchy,0.773,V-Dem,
SWE,1953,1945-2020,cinc,0.0044950917,COW,
SWE,1954,1945-2020,pop,7213.0,Maddison,
SWE,1954,1945-2020,gdppc,11799.0,Maddison,
SWE,1954,1945-2020,v2x_libdem,0.724,V-Dem,
SWE,1954,1945-2020,v2x_polyarchy,0.773,V-Dem,
SWE,1954,1945-2020,cinc,0.0047187582,COW,
SWE,1955,1945-2020,pop,7262.0,Maddison,
SWE,1955,1945-2020,gdppc,12060.0,Maddison,
SWE,1955,1945-2020,v2x_libdem,0.724,V-Dem,
SWE,1955,1945-2020,v2x_polyarchy,0.773,V-Dem,
SWE,1955,1945-2020,cinc,0.0043987492,COW,
SWE,1956,1945-2020,pop,7315.0,Maddison,
SWE,1956,1945-2020,gdppc,12428.0,Maddison,
SWE,1956,1945-2020,v2x_libdem,0.723,V-Dem,
SWE,1956,1945-2020,v2x_polyarchy,0.773,V-Dem,
SWE,1956,1945-2020,cinc,0.00447554,COW,
SWE,1957,1945-2020,pop,7364.0,Maddison,
SWE,1957,1945-2020,gdppc,12899.0,Maddison,
SWE,1957,1945-2020,v2x_libdem,0.722,V-Dem,
SWE,1957,1945-2020,v2x_polyarchy,0.772,V-Dem,
SWE,1957,1945-2020,cinc,0.0039174599,COW,
SWE,1958,1945-2020,pop,7409.0,Maddison,
SWE,1958,1945-2020,gdppc,12884.0,Maddison,
SWE,1958,1945-2020,v2x_libdem,0.721,V-Dem,
SWE,1958,1945-2020,v2x_polyarchy,0.772,V-Dem,
SWE,1958,1945-2020,cinc,0.0039597307,COW,
SWE,1959,1945-2020,pop,7446.0,Maddison,
SWE,1959,1945-2020,gdppc,13211.0,Maddison,
SWE,1959,1945-2020,v2x_libdem,0.721,V-Dem,
SWE,1959,1945-2020,v2x_polyarchy,0.772,V-Dem,
SWE,1959,1945-2020,cinc,0.0039859009,COW,
SWE,1960,1945-2020,pop,7480.0,Maddison,
SWE,1960,1945-2020,gdppc,13849.0,Maddison,
SWE,1960,1945-2020,v2x_libdem,0.727,V-Dem,
SWE,1960,1945-2020,v2x_polyarchy,0.776,V-Dem,
SWE,1960,1945-2020,cinc,0.0038984248,COW,
SWE,1961,1945-2020,pop,7520.0,Maddison,
SWE,1961,1945-2020,gdppc,14564.0,Maddison,
SWE,1961,1945-2020,v2x_libdem,0.728,V-Dem,
SWE,1961,1945-2020,v2x_polyarchy,0.776,V-Dem,
SWE,1961,1945-2020,cinc,0.004386384,COW,
SWE,1962,1945-2020,pop,7562.0,Maddison,
SWE,1962,1945-2020,gdppc,15093.0,Maddison,
SWE,1962,1945-2020,v2x_libdem,0.728,V-Dem,
SWE,1962,1945-2020,v2x_polyarchy,0.776,V-Dem,
SWE,1962,1945-2020,cinc,0.0042701163,COW,
SWE,1963,1945-2020,pop,7604.0,Maddison,
SWE,1963,1945-2020,gdppc,15808.0,Maddison,
SWE,1963,1945-2020,v2x_libdem,0.728,V-Dem,
SWE,1963,1945-2020,v2x_polyarchy,0.776,V-Dem,
SWE,1963,1945-2020,cinc,0.0041967263,COW,
SWE,1964,1945-2020,pop,7661.0,Maddison,
SWE,1964,1945-2020,gdppc,16761.0,Maddison,
SWE,1964,1945-2020,v2x_libdem,0.728,V-Dem,
SWE,1964,1945-2020,v2x_polyarchy,0.776,V-Dem,
SWE,1964,1945-2020,cinc,0.0042464198,COW,
SWE,1965,1945-2020,pop,7734.0,Maddison,
SWE,1965,1945-2020,gdppc,17239.0,Maddison,
SWE,1965,1945-2020,v2x_libdem,0.728,V-Dem,
SWE,1965,1945-2020,v2x_polyarchy,0.776,V-Dem,
SWE,1965,1945-2020,cinc,0.0043228068,COW,
SWE,1966,1945-2020,pop,7808.0,Maddison,
SWE,1966,1945-2020,gdppc,17432.0,Maddison,
SWE,1966,1945-2020,v2x_libdem,0.727,V-Dem,
SWE,1966,1945-2020,v2x_polyarchy,0.775,V-Dem,
SWE,1966,1945-2020,cinc,0.0041260943,COW,
SWE,1967,1945-2020,pop,7868.0,Maddison,
SWE,1967,1945-2020,gdppc,17883.0,Maddison,
SWE,1967,1945-2020,v2x_libdem,0.727,V-Dem,
SWE,1967,1945-2020,v2x_polyarchy,0.775,V-Dem,
SWE,1967,1945-2020,cinc,0.0040732878,COW,
SWE,1968,1945-2020,pop,7912.0,Maddison,
SWE,1968,1945-2020,gdppc,18428.0,Maddison,
SWE,1968,1945-2020,v2x_libdem,0.727,V-Dem,
SWE,1968,1945-2020,v2x_polyarchy,0.775,V-Dem,
SWE,1968,1945-2020,cinc,0.0043660761,COW,
SWE,1969,1945-2020,pop,7968.0,Maddison,
SWE,1969,1945-2020,gdppc,19215.0,Maddison,
SWE,1969,1945-2020,v2x_libdem,0.727,V-Dem,
SWE,1969,1945-2020,v2x_polyarchy,0.775,V-Dem,
SWE,1969,1945-2020,cinc,0.0043824059,COW,
SWE,1970,1945-2020,pop,8043.0,Maddison,
SWE,1970,1945-2020,gdppc,20269.0,Maddison,
SWE,1970,1945-2020,v2x_libdem,0.728,V-Dem,
SWE,1970,1945-2020,v2x_polyarchy,0.775,V-Dem,
SWE,1970,1945-2020,cinc,0.0043569324,COW,
SWE,1971,1945-2020,pop,8098.0,Maddison,
SWE,1971,1945-2020,gdppc,20320.0,Maddison,
SWE,1971,1945-2020,v2x_libdem,0.853,V-Dem,
SWE,1971,1945-2020,v2x_polyarchy,0.895,V-Dem,
SWE,1971,1945-2020,cinc,0.0043658325,COW,
SWE,1972,1945-2020,pop,8122.0,Maddison,
SWE,1972,1945-2020,gdppc,20725.0,Maddison,
SWE,1972,1945-2020,v2x_libdem,0.859,V-Dem,
SWE,1972,1945-2020,v2x_polyarchy,0.895,V-Dem,
SWE,1972,1945-2020,cinc,0.0042575635,COW,
SWE,1973,1945-2020,pop,8137.0,Maddison,
SWE,1973,1945-2020,gdppc,21509.0,Maddison,
SWE,1973,1945-2020,v2x_libdem,0.859,V-Dem,
SWE,1973,1945-2020,v2x_polyarchy,0.895,V-Dem,
SWE,1973,1945-2020,cinc,0.0042291819,COW,
SWE,1974,1945-2020,pop,8161.0,Maddison,
SWE,1974,1945-2020,gdppc,22132.0,Maddison,
SWE,1974,1945-2020,v2x_libdem,0.864,V-Dem,
SWE,1974,1945-2020,v2x_polyarchy,0.899,V-Dem,
SWE,1974,1945-2020,cinc,0.0041741538,COW,
SWE,1975,1945-2020,pop,8193.0,Maddison,
SWE,1975,1945-2020,gdppc,22607.0,Maddison,
